date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-08-12;33;Maule; 0,9375170;0,88299222; 0,9931698
2020-03-17;12;Biobío; 2,2374447;0,68438223; 4,9062157
2020-03-18;12;Biobío; 3,0197048;1,24228635; 5,7149756
2020-03-19;12;Biobío; 4,5242655;2,26137514; 7,7266063
2020-03-20;12;Biobío; 4,2353623;1,95770881; 7,6754511
2020-03-21;12;Biobío; 4,4348602;2,18345712; 8,0277783
2020-03-22;12;Biobío; 3,4557332;1,68365694; 6,3294295
2020-03-23;13;Biobío; 3,0988019;1,68710581; 5,3955181
2020-03-24;13;Biobío; 3,6216109;2,14951422; 5,9019773
2020-03-25;13;Biobío; 3,4045399;1,94851434; 5,5296013
2020-03-26;13;Biobío; 2,8051572;1,65447133; 4,5314603
2020-03-27;13;Biobío; 2,5743662;1,62840800; 4,0003918
2020-03-28;13;Biobío; 2,2537289;1,48670968; 3,3400895
2020-03-29;13;Biobío; 2,2359154;1,56061619; 3,1885385
2020-03-30;14;Biobío; 1,9840016;1,39981689; 2,7554717
2020-03-31;14;Biobío; 1,7913164;1,32085064; 2,4280568
2020-04-01;14;Biobío; 1,6997421;1,30026168; 2,2144308
2020-04-02;14;Biobío; 1,6745572;1,31897620; 2,1275433
2020-04-03;14;Biobío; 1,6103523;1,28337355; 2,0091069
2020-04-04;14;Biobío; 1,6126785;1,30290501; 1,9820641
2020-04-05;14;Biobío; 1,5062972;1,22509525; 1,8400129
2020-04-06;15;Biobío; 1,3953482;1,15550295; 1,6825606
2020-04-07;15;Biobío; 1,2886021;1,08834667; 1,5309361
2020-04-08;15;Biobío; 1,2354329;1,06429778; 1,4346496
2020-04-09;15;Biobío; 1,2001312;1,04894838; 1,3733612
2020-04-10;15;Biobío; 1,1107746;0,97753045; 1,2582855
2020-04-11;15;Biobío; 1,0811812;0,95848346; 1,2162156
2020-04-12;15;Biobío; 0,9849749;0,87407508; 1,1050396
2020-04-13;16;Biobío; 0,9681985;0,86110107; 1,0851988
2020-04-14;16;Biobío; 0,9764912;0,86854533; 1,0898136
2020-04-15;16;Biobío; 0,9496027;0,84280157; 1,0637079
2020-04-16;16;Biobío; 0,9000937;0,79620467; 1,0113271
2020-04-17;16;Biobío; 0,8902793;0,78026754; 1,0060713
2020-04-18;16;Biobío; 0,8532139;0,74646984; 0,9673071
2020-04-19;16;Biobío; 0,8504385;0,73931109; 0,9718880
2020-04-20;17;Biobío; 0,8488551;0,73594673; 0,9714477
2020-04-21;17;Biobío; 0,8156242;0,70210949; 0,9408532
2020-04-22;17;Biobío; 0,8192307;0,70340299; 0,9504914
2020-04-23;17;Biobío; 0,8364197;0,71559997; 0,9696028
2020-04-24;17;Biobío; 0,8429579;0,72218406; 0,9780226
2020-04-25;17;Biobío; 0,8592402;0,73564592; 0,9953333
2020-04-26;17;Biobío; 0,8740816;0,74748506; 1,0110200
2020-04-27;18;Biobío; 0,8590392;0,73642169; 0,9928026
2020-04-28;18;Biobío; 0,8265061;0,70311681; 0,9606240
2020-04-29;18;Biobío; 0,8356173;0,70896842; 0,9743047
2020-04-30;18;Biobío; 0,8225412;0,69533943; 0,9639362
2020-05-01;18;Biobío; 0,7669189;0,64229028; 0,9038927
2020-05-02;18;Biobío; 0,7712261;0,64078601; 0,9157594
2020-05-03;18;Biobío; 0,7987647;0,65966446; 0,9550444
2020-05-04;19;Biobío; 0,7943798;0,65446919; 0,9493694
2020-05-05;19;Biobío; 0,8423724;0,69640657; 1,0060284
2020-05-06;19;Biobío; 0,8310007;0,68468444; 0,9906382
2020-05-07;19;Biobío; 0,9136094;0,75878541; 1,0820570
2020-05-08;19;Biobío; 1,0709950;0,89997338; 1,2553219
2020-05-09;19;Biobío; 1,2510896;1,07406373; 1,4445185
2020-05-10;19;Biobío; 1,2772965;1,08439865; 1,4834905
2020-05-11;20;Biobío; 1,4056782;1,18891357; 1,6384370
2020-05-12;20;Biobío; 1,3596343;1,13122749; 1,6015810
2020-05-13;20;Biobío; 1,3979489;1,17099470; 1,6528352
2020-05-14;20;Biobío; 1,3647483;1,13709852; 1,6220061
2020-05-15;20;Biobío; 1,4578813;1,22868395; 1,7133084
2020-05-16;20;Biobío; 1,4213509;1,18859704; 1,6784696
2020-05-17;20;Biobío; 1,3831764;1,15993599; 1,6333806
2020-05-18;21;Biobío; 1,4453059;1,23155667; 1,6887390
2020-05-19;21;Biobío; 1,3927182;1,17762406; 1,6303641
2020-05-20;21;Biobío; 1,4123552;1,20206881; 1,6458401
2020-05-21;21;Biobío; 1,3536582;1,15486888; 1,5737787
2020-05-22;21;Biobío; 1,3192051;1,13968842; 1,5230268
2020-05-23;21;Biobío; 1,2480736;1,08504417; 1,4317304
2020-05-24;21;Biobío; 1,2923913;1,14272540; 1,4636621
2020-05-25;22;Biobío; 1,2524101;1,10524541; 1,4124801
2020-05-26;22;Biobío; 1,2677453;1,12787068; 1,4226510
2020-05-27;22;Biobío; 1,2710699;1,12877119; 1,4243352
2020-05-28;22;Biobío; 1,3958971;1,24756048; 1,5568055
2020-05-29;22;Biobío; 1,4237204;1,24409119; 1,6010307
2020-05-30;22;Biobío; 1,4493865;1,25670824; 1,6474075
2020-05-31;22;Biobío; 1,4476684;1,24592989; 1,6585956
2020-06-01;23;Biobío; 1,4050481;1,20921937; 1,6158687
2020-06-02;23;Biobío; 1,2795902;1,10763827; 1,4693994
2020-06-03;23;Biobío; 1,3110057;1,16580107; 1,4840515
2020-06-04;23;Biobío; 1,2968331;1,15669399; 1,4549643
2020-06-05;23;Biobío; 1,2600845;1,12771339; 1,4072266
2020-06-06;23;Biobío; 1,2722649;1,14762814; 1,4103293
2020-06-07;23;Biobío; 1,2568457;1,13438204; 1,3900789
2020-06-08;24;Biobío; 1,2084614;1,09279774; 1,3332462
2020-06-09;24;Biobío; 1,1564782;1,05684267; 1,2683677
2020-06-10;24;Biobío; 1,2008790;1,10848220; 1,3040105
2020-06-11;24;Biobío; 1,1727192;1,08145057; 1,2693408
2020-06-12;24;Biobío; 1,1558770;1,06794283; 1,2490876
2020-06-13;24;Biobío; 1,1683456;1,08489664; 1,2583087
2020-06-14;24;Biobío; 1,1656018;1,08215840; 1,2528797
2020-06-15;25;Biobío; 1,1031195;1,02393676; 1,1851241
2020-06-16;25;Biobío; 1,1096491;1,03781052; 1,1864339
2020-06-17;25;Biobío; 1,1147303;1,04636525; 1,1866753
2020-06-18;25;Biobío; 1,1509004;1,08146386; 1,2224076
2020-06-19;25;Biobío; 1,2220993;1,14377993; 1,2999672
2020-06-20;25;Biobío; 1,2787932;1,18253531; 1,3702641
2020-06-21;25;Biobío; 1,3170839;1,19880453; 1,4263462
2020-06-22;26;Biobío; 1,3658187;1,22913515; 1,4967304
2020-06-23;26;Biobío; 1,3563503;1,20583054; 1,5032453
2020-06-24;26;Biobío; 1,2612857;1,11925745; 1,4090147
2020-06-25;26;Biobío; 1,2511783;1,13196545; 1,3876263
2020-06-26;26;Biobío; 1,2544148;1,14420336; 1,3790115
2020-06-27;26;Biobío; 1,2016918;1,09912257; 1,3135980
2020-06-28;26;Biobío; 1,2096251;1,11745095; 1,3137169
2020-06-29;27;Biobío; 1,2221293;1,13261790; 1,3202418
2020-06-30;27;Biobío; 1,1916104;1,10219260; 1,2865228
2020-07-01;27;Biobío; 1,1370499;1,05636494; 1,2241279
2020-07-02;27;Biobío; 1,0787612;1,01419726; 1,1524734
2020-07-03;27;Biobío; 1,0425423;0,98971515; 1,1019354
2020-07-04;27;Biobío; 0,9826597;0,93825349; 1,0298579
2020-07-05;27;Biobío; 0,9582919;0,91744860; 1,0009194
2020-07-06;28;Biobío; 0,9290191;0,88795484; 0,9721908
2020-07-07;28;Biobío; 0,9133795;0,86930591; 0,9613268
2020-07-08;28;Biobío; 0,9150779;0,86709025; 0,9667415
2020-07-09;28;Biobío; 0,9014734;0,85230303; 0,9530078
2020-07-10;28;Biobío; 0,8846204;0,83509045; 0,9385103
2020-07-11;28;Biobío; 0,8892956;0,83733388; 0,9463383
2020-07-12;28;Biobío; 0,8699673;0,81704164; 0,9266901
2020-07-13;29;Biobío; 0,8629526;0,80866323; 0,9232806
2020-07-14;29;Biobío; 0,8824166;0,82539030; 0,9451625
2020-07-15;29;Biobío; 0,8890096;0,83306872; 0,9484953
2020-07-16;29;Biobío; 0,9484358;0,89017631; 1,0091939
2020-07-17;29;Biobío; 0,9516358;0,90036214; 1,0028347
2020-07-18;29;Biobío; 0,9711174;0,92339352; 1,0188074
2020-07-19;29;Biobío; 0,9535005;0,90806282; 0,9997301
2020-07-20;30;Biobío; 0,9585100;0,91411415; 1,0040752
2020-07-21;30;Biobío; 0,9686008;0,92387978; 1,0145562
2020-07-22;30;Biobío; 0,9820287;0,93717952; 1,0275283
2020-07-23;30;Biobío; 0,9899050;0,94677702; 1,0347292
2020-07-24;30;Biobío; 0,9977731;0,95409198; 1,0428435
2020-07-25;30;Biobío; 1,0184418;0,97425709; 1,0630941
2020-07-26;30;Biobío; 1,0258333;0,98117455; 1,0716316
2020-07-27;31;Biobío; 1,0287244;0,98400100; 1,0747825
2020-07-28;31;Biobío; 1,0472817;1,00147965; 1,0935835
2020-07-29;31;Biobío; 1,0545386;1,00722766; 1,1028979
2020-07-30;31;Biobío; 1,0267888;0,97898621; 1,0756257
2020-07-31;31;Biobío; 1,0299967;0,98430885; 1,0764508
2020-08-01;31;Biobío; 1,0355041;0,99068939; 1,0819402
2020-08-02;31;Biobío; 1,0477050;1,00291671; 1,0935007
2020-08-03;32;Biobío; 1,0378973;0,99205495; 1,0852049
2020-08-04;32;Biobío; 1,0369118;0,99172501; 1,0831684
2020-08-05;32;Biobío; 1,0461247;1,00103144; 1,0923097
2020-08-06;32;Biobío; 1,0413462;0,99612370; 1,0882736
2020-08-07;32;Biobío; 1,0535988;1,00861762; 1,0999968
2020-08-08;32;Biobío; 1,0399849;0,99426738; 1,0867397
2020-08-09;32;Biobío; 1,0439129;0,99916183; 1,0903338
2020-08-10;33;Biobío; 1,0284298;0,98393677; 1,0740170
2020-08-11;33;Biobío; 1,0278108;0,98503011; 1,0719643
2020-08-12;33;Biobío; 0,9973846;0,95526816; 1,0404343
2020-03-17;12;Araucanía; 6,6924169;0,69664701;20,6153888
2020-03-18;12;Araucanía;10,9336064;2,95285262;26,5106601
2020-03-19;12;Araucanía; 9,4991067;2,54143055;24,0758700
2020-03-20;12;Araucanía; 5,9849317;1,76733584;15,6637906
2020-03-21;12;Araucanía; 5,5086715;2,10810096;12,7416235
2020-03-22;12;Araucanía; 5,9329242;2,57554112;12,5189579
2020-03-23;13;Araucanía; 5,2561667;2,29268734;10,9875086
2020-03-24;13;Araucanía; 4,7300602;2,21751443; 9,6267149
2020-03-25;13;Araucanía; 3,7804713;1,86619298; 7,3867068
2020-03-26;13;Araucanía; 3,8393854;2,12631369; 6,9930115
2020-03-27;13;Araucanía; 3,4322421;1,89573904; 6,0381138
2020-03-28;13;Araucanía; 3,0190473;1,75350280; 5,1424541
2020-03-29;13;Araucanía; 2,5838740;1,58695750; 4,2133059
2020-03-30;14;Araucanía; 2,4003190;1,58643696; 3,7236046
2020-03-31;14;Araucanía; 2,3419930;1,60275175; 3,4514457
2020-04-01;14;Araucanía; 2,1310420;1,48176066; 3,0579683
2020-04-02;14;Araucanía; 1,9800237;1,42947721; 2,7429635
2020-04-03;14;Araucanía; 1,8499424;1,37582117; 2,4903380
2020-04-04;14;Araucanía; 1,7365201;1,33547384; 2,2718399
2020-04-05;14;Araucanía; 1,5838037;1,24995339; 2,0186386
2020-04-06;15;Araucanía; 1,5322212;1,25019289; 1,8967554
2020-04-07;15;Araucanía; 1,4700144;1,21944545; 1,7763453
2020-04-08;15;Araucanía; 1,4447522;1,22028076; 1,7124224
2020-04-09;15;Araucanía; 1,2923796;1,09972388; 1,5149813
2020-04-10;15;Araucanía; 1,1924523;1,04295127; 1,3747499
2020-04-11;15;Araucanía; 1,1264988;1,00573151; 1,2694518
2020-04-12;15;Araucanía; 1,1076864;1,00167836; 1,2274808
2020-04-13;16;Araucanía; 1,0406279;0,94489496; 1,1439632
2020-04-14;16;Araucanía; 0,9622059;0,87553206; 1,0526827
2020-04-15;16;Araucanía; 0,9055501;0,82175224; 0,9930945
2020-04-16;16;Araucanía; 0,9378805;0,84935486; 1,0337980
2020-04-17;16;Araucanía; 0,9161301;0,82762260; 1,0097681
2020-04-18;16;Araucanía; 0,9145191;0,82423525; 1,0099360
2020-04-19;16;Araucanía; 0,9227292;0,83121460; 1,0186722
2020-04-20;17;Araucanía; 0,9787056;0,88510913; 1,0773143
2020-04-21;17;Araucanía; 0,9807188;0,89215091; 1,0744216
2020-04-22;17;Araucanía; 0,9119841;0,82826004; 1,0005378
2020-04-23;17;Araucanía; 0,9439953;0,85630649; 1,0374304
2020-04-24;17;Araucanía; 0,9965877;0,90626962; 1,0923072
2020-04-25;17;Araucanía; 0,9844302;0,89608000; 1,0771122
2020-04-26;17;Araucanía; 0,9388004;0,85389127; 1,0271973
2020-04-27;18;Araucanía; 0,9483509;0,85958199; 1,0417751
2020-04-28;18;Araucanía; 0,9460173;0,85725602; 1,0392480
2020-04-29;18;Araucanía; 0,9824923;0,89100258; 1,0784465
2020-04-30;18;Araucanía; 0,9093682;0,82267262; 1,0010878
2020-05-01;18;Araucanía; 0,8707621;0,78395633; 0,9623133
2020-05-02;18;Araucanía; 0,8499792;0,76117936; 0,9453316
2020-05-03;18;Araucanía; 0,8419169;0,74920004; 0,9423877
2020-05-04;19;Araucanía; 0,6985147;0,61170934; 0,7929189
2020-05-05;19;Araucanía; 0,6699941;0,57566475; 0,7850692
2020-05-06;19;Araucanía; 0,6869272;0,57901045; 0,8210471
2020-05-07;19;Araucanía; 0,7163257;0,59814221; 0,8570574
2020-05-08;19;Araucanía; 0,6875093;0,57077435; 0,8210001
2020-05-09;19;Araucanía; 0,7212231;0,59731781; 0,8648396
2020-05-10;19;Araucanía; 0,8494385;0,70933249; 1,0071162
2020-05-11;20;Araucanía; 0,8560461;0,72689246; 0,9915723
2020-05-12;20;Araucanía; 0,8881983;0,76253460; 1,0230585
2020-05-13;20;Araucanía; 0,8775111;0,75869340; 1,0053066
2020-05-14;20;Araucanía; 0,9864739;0,85779805; 1,1229891
2020-05-15;20;Araucanía; 1,1043855;0,97308728; 1,2444624
2020-05-16;20;Araucanía; 1,1086203;0,97368835; 1,2549299
2020-05-17;20;Araucanía; 1,1095047;0,97322464; 1,2552182
2020-05-18;21;Araucanía; 1,2049255;1,06027402; 1,3576394
2020-05-19;21;Araucanía; 1,1914242;1,04069566; 1,3515643
2020-05-20;21;Araucanía; 1,1632362;1,01389258; 1,3214092
2020-05-21;21;Araucanía; 1,1686184;1,02629458; 1,3225630
2020-05-22;21;Araucanía; 1,1456151;1,01030714; 1,2960076
2020-05-23;21;Araucanía; 1,1851407;1,05047320; 1,3322329
2020-05-24;21;Araucanía; 1,1408346;1,00955876; 1,2825384
2020-05-25;22;Araucanía; 1,2236667;1,08796538; 1,3677390
2020-05-26;22;Araucanía; 1,2087634;1,06888916; 1,3537635
2020-05-27;22;Araucanía; 1,2200024;1,07922329; 1,3675174
2020-05-28;22;Araucanía; 1,1630060;1,02819395; 1,3046268
2020-05-29;22;Araucanía; 1,1422534;1,01765905; 1,2756661
2020-05-30;22;Araucanía; 1,2336218;1,10690989; 1,3670379
2020-05-31;22;Araucanía; 1,1680169;1,03903162; 1,3001504
2020-06-01;23;Araucanía; 1,1438888;1,02375169; 1,2744958
2020-06-02;23;Araucanía; 1,1182071;1,00534885; 1,2376003
2020-06-03;23;Araucanía; 1,1312185;1,02281961; 1,2479854
2020-06-04;23;Araucanía; 1,0462201;0,94586283; 1,1547112
2020-06-05;23;Araucanía; 1,2154653;1,11165145; 1,3264942
2020-06-06;23;Araucanía; 1,1702789;1,05505237; 1,2831648
2020-06-07;23;Araucanía; 1,1764384;1,06248469; 1,2954566
2020-06-08;24;Araucanía; 1,1068781;0,99743846; 1,2208721
2020-06-09;24;Araucanía; 1,0967368;0,99699400; 1,2044441
2020-06-10;24;Araucanía; 1,0944955;0,99841234; 1,1969932
2020-06-11;24;Araucanía; 1,0912868;0,99743033; 1,1902953
2020-06-12;24;Araucanía; 1,0884957;0,99779947; 1,1855399
2020-06-13;24;Araucanía; 1,0605911;0,97169306; 1,1547795
2020-06-14;24;Araucanía; 1,0797776;0,99279497; 1,1708285
2020-06-15;25;Araucanía; 1,0872152;0,99985466; 1,1785325
2020-06-16;25;Araucanía; 1,0994916;1,01110667; 1,1920971
2020-06-17;25;Araucanía; 1,0574907;0,97040837; 1,1482662
2020-06-18;25;Araucanía; 1,1101090;1,02245430; 1,2002996
2020-06-19;25;Araucanía; 0,9702584;0,88740225; 1,0564202
2020-06-20;25;Araucanía; 0,9500028;0,87381696; 1,0297430
2020-06-21;25;Araucanía; 0,9463118;0,86887365; 1,0277336
2020-06-22;26;Araucanía; 0,9670393;0,88799909; 1,0506697
2020-06-23;26;Araucanía; 0,9458505;0,86804893; 1,0276786
2020-06-24;26;Araucanía; 0,8987278;0,82200285; 0,9808297
2020-06-25;26;Araucanía; 0,8807623;0,80069523; 0,9660344
2020-06-26;26;Araucanía; 0,8949083;0,81008019; 0,9865686
2020-06-27;26;Araucanía; 0,8376602;0,75638693; 0,9244364
2020-06-28;26;Araucanía; 0,8885481;0,79901160; 0,9879167
2020-06-29;27;Araucanía; 0,8869229;0,79731058; 0,9821732
2020-06-30;27;Araucanía; 0,8534350;0,76733618; 0,9448242
2020-07-01;27;Araucanía; 0,8697645;0,77863224; 0,9689247
2020-07-02;27;Araucanía; 0,8363567;0,74764079; 0,9306665
2020-07-03;27;Araucanía; 0,9151275;0,81731891; 1,0218644
2020-07-04;27;Araucanía; 0,9842451;0,88591509; 1,0858834
2020-07-05;27;Araucanía; 0,9511627;0,86063539; 1,0471502
2020-07-06;28;Araucanía; 0,9913672;0,89885548; 1,0883655
2020-07-07;28;Araucanía; 0,9989918;0,90722958; 1,0948254
2020-07-08;28;Araucanía; 1,0007621;0,90988976; 1,0979494
2020-07-09;28;Araucanía; 0,9927867;0,90108038; 1,0885532
2020-07-10;28;Araucanía; 0,9763777;0,88623998; 1,0705306
2020-07-11;28;Araucanía; 0,9708058;0,88069411; 1,0650895
2020-07-12;28;Araucanía; 0,9628963;0,87308699; 1,0569331
2020-07-13;29;Araucanía; 0,8986738;0,81213536; 0,9899612
2020-07-14;29;Araucanía; 0,8945025;0,80508871; 0,9905369
2020-07-15;29;Araucanía; 0,9638480;0,86767063; 1,0673213
2020-07-16;29;Araucanía; 0,9844012;0,88861273; 1,0851487
2020-07-17;29;Araucanía; 0,9028978;0,81303017; 0,9976021
2020-07-18;29;Araucanía; 0,8253890;0,73661792; 0,9184898
2020-07-19;29;Araucanía; 0,8305648;0,73562429; 0,9352994
2020-07-20;30;Araucanía; 0,7791015;0,68438085; 0,8858308
2020-07-21;30;Araucanía; 0,8340142;0,72783151; 0,9553647
2020-07-22;30;Araucanía; 0,9007148;0,78703973; 1,0253791
2020-07-23;30;Araucanía; 0,9263610;0,81433348; 1,0423087
2020-07-24;30;Araucanía; 0,9826860;0,87246314; 1,1008072
2020-07-25;30;Araucanía; 1,0117254;0,90539797; 1,1258607
2020-07-26;30;Araucanía; 0,9691847;0,86292296; 1,0800893
2020-07-27;31;Araucanía; 1,0808523;0,97155213; 1,1959381
2020-07-28;31;Araucanía; 1,1333821;1,01889143; 1,2534030
2020-07-29;31;Araucanía; 1,1365125;1,01596297; 1,2614012
2020-07-30;31;Araucanía; 1,1118323;0,99122045; 1,2383007
2020-07-31;31;Araucanía; 1,1564071;1,03567151; 1,2855308
2020-08-01;31;Araucanía; 1,1808310;1,05719739; 1,3102833
2020-08-02;31;Araucanía; 1,1958270;1,06752913; 1,3309455
2020-08-03;32;Araucanía; 1,2079608;1,07705446; 1,3470098
2020-08-04;32;Araucanía; 1,1623879;1,03367465; 1,2974860
2020-08-05;32;Araucanía; 1,1168737;0,99837213; 1,2434653
2020-08-06;32;Araucanía; 1,1648528;1,05251543; 1,2859103
2020-08-07;32;Araucanía; 1,0954144;0,98629773; 1,2104731
2020-08-08;32;Araucanía; 1,0594130;0,95901534; 1,1660626
2020-08-09;32;Araucanía; 1,0640458;0,96786930; 1,1656612
2020-08-10;33;Araucanía; 1,0398222;0,94668873; 1,1363869
2020-08-11;33;Araucanía; 1,0024767;0,91341386; 1,0954212
2020-08-12;33;Araucanía; 0,9777533;0,89074652; 1,0694052
2020-03-17;12;Los Lagos; 1,8037135;0,21811999; 5,0361243
2020-03-18;12;Los Lagos; 7,9646580;3,65119101;13,9568076
2020-03-19;12;Los Lagos; 9,6141976;3,58218860;18,0423709
2020-03-20;12;Los Lagos; 5,6148773;1,84560946;12,5397897
2020-03-21;12;Los Lagos; 3,4094833;1,37395533; 7,4152191
2020-03-22;12;Los Lagos; 2,6924013;1,31896030; 5,1572559
2020-03-23;13;Los Lagos; 2,9568781;1,69411026; 5,0045185
2020-03-24;13;Los Lagos; 2,4936916;1,41941412; 4,0812452
2020-03-25;13;Los Lagos; 2,3995262;1,46359984; 3,7701692
2020-03-26;13;Los Lagos; 2,6458992;1,68647727; 3,9450705
2020-03-27;13;Los Lagos; 2,2153401;1,39161997; 3,3144451
2020-03-28;13;Los Lagos; 2,6616508;1,79692615; 3,8353696
2020-03-29;13;Los Lagos; 2,3908442;1,53973766; 3,4514371
2020-03-30;14;Los Lagos; 2,3614744;1,58023919; 3,3957884
2020-03-31;14;Los Lagos; 2,2652646;1,54157669; 3,2053136
2020-04-01;14;Los Lagos; 2,1383171;1,48698924; 2,9732220
2020-04-02;14;Los Lagos; 1,9202950;1,36889873; 2,6254261
2020-04-03;14;Los Lagos; 1,8864199;1,40306279; 2,5134457
2020-04-04;14;Los Lagos; 1,7986650;1,35676553; 2,3393593
2020-04-05;14;Los Lagos; 1,6565850;1,27456170; 2,1254617
2020-04-06;15;Los Lagos; 1,4698731;1,15445337; 1,8540063
2020-04-07;15;Los Lagos; 1,3871772;1,13403001; 1,6985484
2020-04-08;15;Los Lagos; 1,3717643;1,14723418; 1,6354691
2020-04-09;15;Los Lagos; 1,2745491;1,07717743; 1,5031904
2020-04-10;15;Los Lagos; 1,2293451;1,05544899; 1,4272232
2020-04-11;15;Los Lagos; 1,1113484;0,96108170; 1,2811750
2020-04-12;15;Los Lagos; 1,0657394;0,93151997; 1,2145415
2020-04-13;16;Los Lagos; 0,9846491;0,86106123; 1,1163192
2020-04-14;16;Los Lagos; 0,9113358;0,79560231; 1,0361350
2020-04-15;16;Los Lagos; 0,8229641;0,71062601; 0,9438537
2020-04-16;16;Los Lagos; 0,7945594;0,67794856; 0,9259230
2020-04-17;16;Los Lagos; 0,7500946;0,63079991; 0,8888156
2020-04-18;16;Los Lagos; 0,6932784;0,57151771; 0,8344366
2020-04-19;16;Los Lagos; 0,6800557;0,55301424; 0,8337693
2020-04-20;17;Los Lagos; 0,6923543;0,55709292; 0,8572416
2020-04-21;17;Los Lagos; 0,7122078;0,56897926; 0,8795065
2020-04-22;17;Los Lagos; 0,6856516;0,54505125; 0,8512999
2020-04-23;17;Los Lagos; 0,6955658;0,55087284; 0,8698448
2020-04-24;17;Los Lagos; 0,7245153;0,57434106; 0,9012098
2020-04-25;17;Los Lagos; 0,7023683;0,55333835; 0,8732478
2020-04-26;17;Los Lagos; 0,7468716;0,58857764; 0,9305667
2020-04-27;18;Los Lagos; 0,7609245;0,60049305; 0,9442743
2020-04-28;18;Los Lagos; 0,7623278;0,60246094; 0,9458155
2020-04-29;18;Los Lagos; 0,7927523;0,62629414; 0,9845653
2020-04-30;18;Los Lagos; 0,8052659;0,63476528; 0,9979140
2020-05-01;18;Los Lagos; 0,8513974;0,67545202; 1,0531466
2020-05-02;18;Los Lagos; 0,9600731;0,77040063; 1,1662783
2020-05-03;18;Los Lagos; 0,9700450;0,78123519; 1,1792408
2020-05-04;19;Los Lagos; 1,0197263;0,82813755; 1,2331834
2020-05-05;19;Los Lagos; 0,9514823;0,76900142; 1,1541235
2020-05-06;19;Los Lagos; 0,9893623;0,80192780; 1,1987242
2020-05-07;19;Los Lagos; 0,9452455;0,76096821; 1,1470220
2020-05-08;19;Los Lagos; 0,9209637;0,73938103; 1,1224570
2020-05-09;19;Los Lagos; 0,9993779;0,81115501; 1,2102852
2020-05-10;19;Los Lagos; 1,0907722;0,89141810; 1,3131417
2020-05-11;20;Los Lagos; 1,2180686;1,00760363; 1,4535600
2020-05-12;20;Los Lagos; 1,2052087;0,99077312; 1,4417068
2020-05-13;20;Los Lagos; 1,4580227;1,21239644; 1,7246441
2020-05-14;20;Los Lagos; 1,3619041;1,09941353; 1,6422534
2020-05-15;20;Los Lagos; 1,2202214;0,98534702; 1,4818887
2020-05-16;20;Los Lagos; 1,0882007;0,88982615; 1,3174029
2020-05-17;20;Los Lagos; 1,0500701;0,86828005; 1,2555093
2020-05-18;21;Los Lagos; 1,0211605;0,84760458; 1,2088734
2020-05-19;21;Los Lagos; 1,0370055;0,86545161; 1,2220151
2020-05-20;21;Los Lagos; 0,9831922;0,81948648; 1,1625540
2020-05-21;21;Los Lagos; 1,1621241;0,98425982; 1,3560566
2020-05-22;21;Los Lagos; 1,3033163;1,11200975; 1,5092302
2020-05-23;21;Los Lagos; 1,2405022;1,03846872; 1,4536491
2020-05-24;21;Los Lagos; 1,1374987;0,95078112; 1,3392430
2020-05-25;22;Los Lagos; 1,1698427;0,99189002; 1,3641995
2020-05-26;22;Los Lagos; 1,2415599;1,05782499; 1,4391403
2020-05-27;22;Los Lagos; 1,0412241;0,87337740; 1,2257198
2020-05-28;22;Los Lagos; 1,1317060;0,97004194; 1,3093942
2020-05-29;22;Los Lagos; 1,1098188;0,94905046; 1,2821862
2020-05-30;22;Los Lagos; 1,2936418;1,12141204; 1,4797668
2020-05-31;22;Los Lagos; 1,2422320;1,06283311; 1,4304561
2020-06-01;23;Los Lagos; 1,1588412;0,98469555; 1,3453258
2020-06-02;23;Los Lagos; 1,2622850;1,08893829; 1,4482204
2020-06-03;23;Los Lagos; 1,2573865;1,08179324; 1,4438469
2020-06-04;23;Los Lagos; 1,1317289;0,96603809; 1,3058446
2020-06-05;23;Los Lagos; 1,1792224;1,02589160; 1,3496463
2020-06-06;23;Los Lagos; 1,1747952;1,02429947; 1,3391285
2020-06-07;23;Los Lagos; 1,1766193;1,02758728; 1,3375764
2020-06-08;24;Los Lagos; 1,0536382;0,91697711; 1,2018173
2020-06-09;24;Los Lagos; 1,0348352;0,90409030; 1,1740856
2020-06-10;24;Los Lagos; 1,0372182;0,90988298; 1,1718975
2020-06-11;24;Los Lagos; 1,0207082;0,89633940; 1,1524021
2020-06-12;24;Los Lagos; 1,0684113;0,94269576; 1,2034233
2020-06-13;24;Los Lagos; 1,0061516;0,88291851; 1,1353924
2020-06-14;24;Los Lagos; 1,1219135;0,99476023; 1,2579212
2020-06-15;25;Los Lagos; 1,2125830;1,07782841; 1,3557465
2020-06-16;25;Los Lagos; 1,0939760;0,95952524; 1,2328826
2020-06-17;25;Los Lagos; 1,1425941;1,00957857; 1,2855831
2020-06-18;25;Los Lagos; 1,1197800;0,98953695; 1,2601283
2020-06-19;25;Los Lagos; 1,0684998;0,94339407; 1,2009368
2020-06-20;25;Los Lagos; 1,1217015;0,99809334; 1,2554605
2020-06-21;25;Los Lagos; 1,2103557;1,07918905; 1,3474791
2020-06-22;26;Los Lagos; 1,3208917;1,17636879; 1,4725843
2020-06-23;26;Los Lagos; 1,2917105;1,12526438; 1,4571384
2020-06-24;26;Los Lagos; 1,2376655;1,07784442; 1,4033323
2020-06-25;26;Los Lagos; 1,1839862;1,03753173; 1,3406229
