date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-04-04;Carahue;Araucanía; 3,0347356; 0,545728515; 8,4556938
2020-04-05;Carahue;Araucanía; 2,3558073; 0,457292318; 6,1510206
2020-04-06;Carahue;Araucanía; 2,7051687; 0,705411075; 6,2142757
2020-04-07;Carahue;Araucanía; 2,8556293; 0,886269100; 6,0445731
2020-04-08;Carahue;Araucanía; 3,2492705; 1,214509299; 6,4741541
2020-04-09;Carahue;Araucanía; 2,5428489; 0,939430630; 5,1607278
2020-04-10;Carahue;Araucanía; 2,0376207; 0,760946455; 4,1147478
2020-04-11;Carahue;Araucanía; 2,7347782; 1,286677395; 4,8591546
2020-04-12;Carahue;Araucanía; 3,2419678; 1,676202380; 5,4941326
2020-04-13;Carahue;Araucanía; 2,9466513; 1,479397418; 5,0947112
2020-04-14;Carahue;Araucanía; 2,3657993; 1,220280569; 4,1216557
2020-04-15;Carahue;Araucanía; 1,7974564; 0,966167375; 3,0713111
2020-04-16;Carahue;Araucanía; 1,6191702; 0,924560518; 2,6095187
2020-04-17;Carahue;Araucanía; 1,5210727; 0,907736020; 2,3563347
2020-04-18;Carahue;Araucanía; 1,4537777; 0,890243844; 2,1703075
2020-04-19;Carahue;Araucanía; 1,4016812; 0,872860708; 2,0766289
2020-04-20;Carahue;Araucanía; 1,3654572; 0,856232341; 1,9991055
2020-04-21;Carahue;Araucanía; 1,2819930; 0,813216962; 1,8771290
2020-04-22;Carahue;Araucanía; 1,1662078; 0,727926132; 1,7040745
2020-04-23;Carahue;Araucanía; 1,1786643; 0,753607768; 1,6948390
2020-04-24;Carahue;Araucanía; 1,1923678; 0,776717003; 1,7082374
2020-04-25;Carahue;Araucanía; 0,9713577; 0,598326471; 1,4325524
2020-04-26;Carahue;Araucanía; 0,7389534; 0,421210117; 1,1453141
2020-04-27;Carahue;Araucanía; 0,6735546; 0,366329717; 1,0712190
2020-04-28;Carahue;Araucanía; 0,6693194; 0,351340682; 1,1012042
2020-04-29;Carahue;Araucanía; 0,6670421; 0,335839637; 1,1200387
2020-04-30;Carahue;Araucanía; 0,6609871; 0,319536387; 1,1330465
2020-05-01;Carahue;Araucanía; 0,6509578; 0,300624264; 1,1395840
2020-05-02;Carahue;Araucanía; 0,7853094; 0,381889173; 1,3560477
2020-05-03;Carahue;Araucanía; 0,9124481; 0,457074887; 1,5298251
2020-05-04;Carahue;Araucanía; 0,7966623; 0,381153851; 1,3762824
2020-05-05;Carahue;Araucanía; 0,7511370; 0,342454571; 1,3246771
2020-05-06;Carahue;Araucanía; 0,7154419; 0,307327266; 1,3056093
2020-05-07;Carahue;Araucanía; 0,7652420; 0,326713045; 1,3839770
2020-05-08;Carahue;Araucanía; 0,7185073; 0,289649704; 1,3491203
2020-05-09;Carahue;Araucanía; 0,7743010; 0,305253007; 1,4599872
2020-05-10;Carahue;Araucanía; 0,9469579; 0,401652469; 1,7385172
2020-05-11;Carahue;Araucanía; 0,8680515; 0,343245999; 1,6388174
2020-05-12;Carahue;Araucanía; 0,9038136; 0,360999809; 1,6878275
2020-05-13;Carahue;Araucanía; 0,9526326; 0,384726792; 1,7788818
2020-05-14;Carahue;Araucanía; 0,9863643; 0,393100936; 1,8520220
2020-05-15;Carahue;Araucanía; 1,0119701; 0,406219025; 1,9069631
2020-05-16;Carahue;Araucanía; 0,7414398; 0,240173369; 1,5268072
2020-05-17;Carahue;Araucanía; 0,4726515; 0,096443709; 1,1443309
2020-05-18;Carahue;Araucanía; 0,7131260; 0,189425645; 1,5866422
2020-05-19;Carahue;Araucanía; 0,9887132; 0,311148542; 2,0690775
2020-05-20;Carahue;Araucanía; 1,0450597; 0,332922377; 2,1587071
2020-05-21;Carahue;Araucanía; 1,0817746; 0,346897080; 2,2279146
2020-05-22;Carahue;Araucanía; 1,3262211; 0,483383546; 2,5977714
2020-05-23;Carahue;Araucanía; 1,7502100; 0,749015674; 3,1569207
2020-05-24;Carahue;Araucanía; 1,8421482; 0,829940941; 3,2751230
2020-05-25;Carahue;Araucanía; 2,0253491; 0,953829887; 3,5069827
2020-05-26;Carahue;Araucanía; 1,9415546; 0,963927618; 3,3312579
2020-05-27;Carahue;Araucanía; 1,8341089; 0,926041683; 3,1411057
2020-05-28;Carahue;Araucanía; 1,8609241; 0,984204742; 3,0802651
2020-05-29;Carahue;Araucanía; 1,7510944; 0,958801083; 2,8431762
2020-05-30;Carahue;Araucanía; 1,7485389; 0,995154608; 2,7848471
2020-05-31;Carahue;Araucanía; 1,5550616; 0,881788886; 2,4486562
2020-06-01;Carahue;Araucanía; 1,4101961; 0,812866476; 2,2002898
2020-06-02;Carahue;Araucanía; 1,3798761; 0,799579560; 2,1025125
2020-06-03;Carahue;Araucanía; 1,4317994; 0,876338522; 2,1367762
2020-06-04;Carahue;Araucanía; 1,2754761; 0,768756099; 1,9076501
2020-06-05;Carahue;Araucanía; 1,5155541; 0,973918299; 2,1882117
2020-06-06;Carahue;Araucanía; 1,4136190; 0,898922824; 2,0576251
2020-06-07;Carahue;Araucanía; 1,3677229; 0,879099331; 1,9775713
2020-06-08;Carahue;Araucanía; 1,2350871; 0,788904013; 1,7812972
2020-06-09;Carahue;Araucanía; 1,1307230; 0,718130382; 1,6521891
2020-06-10;Carahue;Araucanía; 1,0535721; 0,667760521; 1,5324373
2020-06-11;Carahue;Araucanía; 0,9511254; 0,587778763; 1,4014799
2020-06-12;Carahue;Araucanía; 0,9136104; 0,558044740; 1,3600408
2020-06-13;Carahue;Araucanía; 0,8399407; 0,496182473; 1,2736525
2020-06-14;Carahue;Araucanía; 0,8669536; 0,508657263; 1,3243886
2020-06-15;Carahue;Araucanía; 0,8970949; 0,529650433; 1,3643280
2020-06-16;Carahue;Araucanía; 0,8210241; 0,463520456; 1,2778285
2020-06-17;Carahue;Araucanía; 0,7485775; 0,405981273; 1,1986114
2020-06-18;Carahue;Araucanía; 0,8533296; 0,479454077; 1,3587177
2020-06-19;Carahue;Araucanía; 0,5345135; 0,241664029; 0,9434439
2020-06-20;Carahue;Araucanía; 0,5813150; 0,261242742; 1,0405220
2020-06-21;Carahue;Araucanía; 0,7189767; 0,334694520; 1,2704541
2020-06-22;Carahue;Araucanía; 0,9379758; 0,470500078; 1,5916218
2020-06-23;Carahue;Araucanía; 1,0604316; 0,560711147; 1,7338144
2020-06-24;Carahue;Araucanía; 1,0751363; 0,570360347; 1,7489019
2020-06-25;Carahue;Araucanía; 1,0799006; 0,571062329; 1,7519020
2020-06-26;Carahue;Araucanía; 1,1647188; 0,639528765; 1,8630447
2020-06-27;Carahue;Araucanía; 1,1461672; 0,624752478; 1,8306522
2020-06-28;Carahue;Araucanía; 1,2139169; 0,685891374; 1,9070681
2020-06-29;Carahue;Araucanía; 1,1073603; 0,605232960; 1,7565753
2020-06-30;Carahue;Araucanía; 1,0877776; 0,591017964; 1,7337255
2020-07-01;Carahue;Araucanía; 1,0805870; 0,592602218; 1,7190381
2020-07-02;Carahue;Araucanía; 0,9991019; 0,530650947; 1,6080272
2020-07-03;Carahue;Araucanía; 1,0065339; 0,533106768; 1,6263030
2020-07-04;Carahue;Araucanía; 0,8591814; 0,431782346; 1,4367448
2020-07-05;Carahue;Araucanía; 0,5642422; 0,224420675; 1,0556004
2020-07-06;Carahue;Araucanía; 0,4367944; 0,142277337; 0,9017994
2020-07-07;Carahue;Araucanía; 0,3972233; 0,104882621; 0,8936750
2020-07-08;Carahue;Araucanía; 0,4620044; 0,121686775; 1,0475300
2020-07-09;Carahue;Araucanía; 0,5349756; 0,136125875; 1,2239422
2020-07-10;Carahue;Araucanía; 0,6132572; 0,158883283; 1,3984827
2020-07-11;Carahue;Araucanía; 0,6896538; 0,184991499; 1,5617300
2020-07-12;Carahue;Araucanía; 0,7703782; 0,202903036; 1,7174247
2020-07-13;Carahue;Araucanía; 0,8435127; 0,223391801; 1,8919740
2020-07-14;Carahue;Araucanía; 0,9115452; 0,244422952; 2,0280413
2020-07-15;Carahue;Araucanía; 1,2149180; 0,386523396; 2,5185636
2020-07-16;Carahue;Araucanía; 1,2488001; 0,401791069; 2,5926307
2020-07-17;Carahue;Araucanía; 1,4886722; 0,543572269; 2,8830193
2020-07-18;Carahue;Araucanía; 1,4423347; 0,520980236; 2,8287260
2020-07-19;Carahue;Araucanía; 1,3788626; 0,502073541; 2,7147615
2020-07-20;Carahue;Araucanía; 1,1099078; 0,357689750; 2,2973098
2020-07-21;Carahue;Araucanía; 1,0978364; 0,355122619; 2,2588724
2020-07-22;Carahue;Araucanía; 1,1097002; 0,362536617; 2,2628014
2020-07-23;Carahue;Araucanía; 1,1288069; 0,364740203; 2,3040564
2020-07-24;Carahue;Araucanía; 1,1319780; 0,370986130; 2,3315639
2020-07-25;Carahue;Araucanía; 1,6028634; 0,642881672; 2,9649734
2020-07-26;Carahue;Araucanía; 1,5322429; 0,613099586; 2,8634332
2020-07-27;Carahue;Araucanía; 2,0414099; 0,965661991; 3,5263467
2020-07-28;Carahue;Araucanía; 2,1891433; 1,100088374; 3,6991762
2020-07-29;Carahue;Araucanía; 2,1864127; 1,119862195; 3,7212650
2020-07-30;Carahue;Araucanía; 1,9825982; 1,032801518; 3,3271012
2020-07-31;Carahue;Araucanía; 1,9270648; 1,046416011; 3,1545468
2020-08-01;Carahue;Araucanía; 1,6736885; 0,923803703; 2,7108048
2020-08-02;Carahue;Araucanía; 1,5710112; 0,886612054; 2,4808386
2020-08-03;Carahue;Araucanía; 1,5035734; 0,876618877; 2,3218059
2020-08-04;Carahue;Araucanía; 1,6003034; 0,975022237; 2,3993992
2020-08-05;Carahue;Araucanía; 1,5920829; 0,992790183; 2,3571503
2020-08-06;Carahue;Araucanía; 1,7481909; 1,135417888; 2,5154752
2020-08-07;Carahue;Araucanía; 1,6678344; 1,085854737; 2,4054182
2020-03-29;Cartagena;Valparaíso; 5,0110937; 0,132615623;18,3871959
2020-03-30;Cartagena;Valparaíso; 5,0042440; 0,130272045;18,3560676
2020-03-31;Cartagena;Valparaíso; 5,0542815; 0,125313721;18,5875771
2020-04-01;Cartagena;Valparaíso; 4,9333558; 0,130475731;18,3065729
2020-04-02;Cartagena;Valparaíso; 5,0204588; 0,125119563;18,2019646
2020-04-03;Cartagena;Valparaíso; 4,9824456; 0,127787077;18,2257925
2020-04-04;Cartagena;Valparaíso; 5,0080858; 0,127646119;18,3365793
2020-04-05;Cartagena;Valparaíso; 5,0196217; 0,131212422;18,6479860
2020-04-06;Cartagena;Valparaíso; 9,9989994; 1,224584576;27,8968640
2020-04-07;Cartagena;Valparaíso; 6,7004266; 0,719948612;20,3703973
2020-04-08;Cartagena;Valparaíso; 4,3613380; 0,469535736;13,3595844
2020-04-09;Cartagena;Valparaíso; 3,2757275; 0,379347555; 9,8103865
2020-04-10;Cartagena;Valparaíso; 2,6929462; 0,322863933; 7,7802056
2020-04-11;Cartagena;Valparaíso; 2,3690659; 0,286916807; 6,7490104
2020-04-12;Cartagena;Valparaíso; 2,1614343; 0,259577713; 6,0717447
2020-04-13;Cartagena;Valparaíso; 3,0142562; 0,620573156; 7,3313352
2020-04-14;Cartagena;Valparaíso; 2,5805500; 0,525269583; 6,4009578
2020-04-15;Cartagena;Valparaíso; 2,1967838; 0,448302856; 5,4133183
2020-04-16;Cartagena;Valparaíso; 1,9457523; 0,396658936; 4,8108754
2020-04-17;Cartagena;Valparaíso; 1,7889752; 0,360560289; 4,3755587
2020-04-18;Cartagena;Valparaíso; 1,6639528; 0,340001217; 4,0315339
2020-04-19;Cartagena;Valparaíso; 1,5726800; 0,319197595; 3,7707731
2020-04-20;Cartagena;Valparaíso; 1,0208358; 0,124932553; 2,8381067
2020-04-21;Cartagena;Valparaíso; 1,5876336; 0,327662166; 3,8273537
2020-04-22;Cartagena;Valparaíso; 2,6494013; 0,856766581; 5,3927683
2020-04-23;Cartagena;Valparaíso; 2,7307671; 0,975477763; 5,4278356
2020-04-24;Cartagena;Valparaíso; 2,2512664; 0,788281872; 4,5948166
2020-04-25;Cartagena;Valparaíso; 1,8899976; 0,653263761; 3,8432115
2020-04-26;Cartagena;Valparaíso; 1,6678845; 0,585662625; 3,3640164
2020-04-27;Cartagena;Valparaíso; 1,2645692; 0,403242025; 2,6291576
2020-04-28;Cartagena;Valparaíso; 1,2113696; 0,389753417; 2,4925740
2020-04-29;Cartagena;Valparaíso; 1,4333917; 0,525187193; 2,7959186
2020-04-30;Cartagena;Valparaíso; 1,6214056; 0,660870769; 3,0220089
2020-05-01;Cartagena;Valparaíso; 1,5103230; 0,596507079; 2,8669340
2020-05-02;Cartagena;Valparaíso; 1,6148935; 0,693186833; 2,9541058
2020-05-03;Cartagena;Valparaíso; 1,5077297; 0,635892606; 2,7528168
2020-05-04;Cartagena;Valparaíso; 1,3948849; 0,603943271; 2,5220443
2020-05-05;Cartagena;Valparaíso; 1,3273875; 0,574186261; 2,4004251
2020-05-06;Cartagena;Valparaíso; 1,1090315; 0,448425221; 2,0745796
2020-05-07;Cartagena;Valparaíso; 1,2536092; 0,540305131; 2,2492363
2020-05-08;Cartagena;Valparaíso; 1,3850717; 0,634818441; 2,4231661
2020-05-09;Cartagena;Valparaíso; 1,3320868; 0,607418799; 2,3426350
2020-05-10;Cartagena;Valparaíso; 1,4199281; 0,676785898; 2,4332345
2020-05-11;Cartagena;Valparaíso; 1,3457942; 0,646238658; 2,2883322
2020-05-12;Cartagena;Valparaíso; 1,4137411; 0,703934523; 2,3501842
2020-05-13;Cartagena;Valparaíso; 1,4564645; 0,738160208; 2,3871642
2020-05-14;Cartagena;Valparaíso; 1,3718580; 0,705765151; 2,2745997
2020-05-15;Cartagena;Valparaíso; 1,5127172; 0,821991238; 2,4270550
2020-05-16;Cartagena;Valparaíso; 1,3100619; 0,691583213; 2,1473520
2020-05-17;Cartagena;Valparaíso; 1,3371955; 0,723293329; 2,1444441
2020-05-18;Cartagena;Valparaíso; 1,3633133; 0,754040811; 2,1456679
2020-05-19;Cartagena;Valparaíso; 1,2897690; 0,710508624; 2,0339516
2020-05-20;Cartagena;Valparaíso; 1,3126478; 0,750252314; 2,0594363
2020-05-21;Cartagena;Valparaíso; 1,2561243; 0,718075573; 1,9563684
2020-05-22;Cartagena;Valparaíso; 1,3565125; 0,802703265; 2,0631634
2020-05-23;Cartagena;Valparaíso; 1,4365929; 0,871405879; 2,1379054
2020-05-24;Cartagena;Valparaíso; 1,4141131; 0,864986369; 2,1106254
2020-05-25;Cartagena;Valparaíso; 1,3868655; 0,851298862; 2,0673825
2020-05-26;Cartagena;Valparaíso; 1,3596932; 0,850405651; 2,0039617
2020-05-27;Cartagena;Valparaíso; 1,2253807; 0,753563748; 1,8117723
2020-05-28;Cartagena;Valparaíso; 1,2264521; 0,769685598; 1,7868599
2020-05-29;Cartagena;Valparaíso; 1,1326791; 0,709531131; 1,6616538
2020-05-30;Cartagena;Valparaíso; 1,2039968; 0,766802405; 1,7382106
2020-05-31;Cartagena;Valparaíso; 1,1686588; 0,743149388; 1,6875577
2020-06-01;Cartagena;Valparaíso; 1,1381408; 0,729389759; 1,6362076
2020-06-02;Cartagena;Valparaíso; 1,1623336; 0,747149979; 1,6567139
2020-06-03;Cartagena;Valparaíso; 1,1349417; 0,734108000; 1,6231307
2020-06-04;Cartagena;Valparaíso; 1,1109805; 0,721238296; 1,5943579
2020-06-05;Cartagena;Valparaíso; 1,0495208; 0,673535583; 1,5128562
2020-06-06;Cartagena;Valparaíso; 1,0397581; 0,660453243; 1,4999798
2020-06-07;Cartagena;Valparaíso; 1,0391761; 0,666822836; 1,4944636
2020-06-08;Cartagena;Valparaíso; 1,1215594; 0,730494267; 1,5867141
2020-06-09;Cartagena;Valparaíso; 1,0673279; 0,692971082; 1,5187045
2020-06-10;Cartagena;Valparaíso; 1,0566255; 0,683687632; 1,5102378
2020-06-11;Cartagena;Valparaíso; 1,0110499; 0,645580861; 1,4547788
2020-06-12;Cartagena;Valparaíso; 1,0533601; 0,681542720; 1,4991216
2020-06-13;Cartagena;Valparaíso; 1,0094038; 0,646019867; 1,4521004
2020-06-14;Cartagena;Valparaíso; 0,9671699; 0,613727546; 1,4017525
2020-06-15;Cartagena;Valparaíso; 0,9776574; 0,621543336; 1,4156346
2020-06-16;Cartagena;Valparaíso; 0,9906289; 0,628292625; 1,4372811
2020-06-17;Cartagena;Valparaíso; 1,2574959; 0,833557618; 1,7530897
2020-06-18;Cartagena;Valparaíso; 1,2265316; 0,819383655; 1,7175749
2020-06-19;Cartagena;Valparaíso; 1,1869925; 0,791295611; 1,6686800
2020-06-20;Cartagena;Valparaíso; 1,2295993; 0,833825167; 1,7090303
2020-06-21;Cartagena;Valparaíso; 1,3017317; 0,897999663; 1,7970022
2020-06-22;Cartagena;Valparaíso; 1,3528513; 0,943323678; 1,8377850
2020-06-23;Cartagena;Valparaíso; 1,4202053; 0,998189738; 1,9208451
2020-06-24;Cartagena;Valparaíso; 1,4218969; 1,006555646; 1,9213502
2020-06-25;Cartagena;Valparaíso; 1,4176913; 1,015474750; 1,8952563
2020-06-26;Cartagena;Valparaíso; 1,3743744; 0,991622616; 1,8310798
2020-06-27;Cartagena;Valparaíso; 1,3639566; 0,994674217; 1,7981285
2020-06-28;Cartagena;Valparaíso; 1,3517300; 0,994262171; 1,7680974
2020-06-29;Cartagena;Valparaíso; 1,2953244; 0,954863724; 1,6959185
2020-06-30;Cartagena;Valparaíso; 1,2243094; 0,909920598; 1,5963521
2020-07-01;Cartagena;Valparaíso; 1,0680644; 0,786275259; 1,4006499
2020-07-02;Cartagena;Valparaíso; 1,0219375; 0,754146980; 1,3294630
2020-07-03;Cartagena;Valparaíso; 1,0166795; 0,753175532; 1,3194880
2020-07-04;Cartagena;Valparaíso; 0,9935133; 0,734138390; 1,2933169
2020-07-05;Cartagena;Valparaíso; 0,9347613; 0,681928198; 1,2297534
2020-07-06;Cartagena;Valparaíso; 0,8439281; 0,606301288; 1,1263498
2020-07-07;Cartagena;Valparaíso; 0,7818616; 0,544578203; 1,0609926
2020-07-08;Cartagena;Valparaíso; 0,7511949; 0,513748272; 1,0361880
2020-07-09;Cartagena;Valparaíso; 0,7205117; 0,482451442; 1,0094356
2020-07-10;Cartagena;Valparaíso; 0,7156176; 0,473007030; 1,0194451
2020-07-11;Cartagena;Valparaíso; 0,7644126; 0,504846379; 1,0838704
2020-07-12;Cartagena;Valparaíso; 0,8620788; 0,571989493; 1,2145393
2020-07-13;Cartagena;Valparaíso; 0,8993117; 0,599734101; 1,2589678
2020-07-14;Cartagena;Valparaíso; 0,9270078; 0,627013894; 1,2895956
2020-07-15;Cartagena;Valparaíso; 0,8878221; 0,590652555; 1,2480995
2020-07-16;Cartagena;Valparaíso; 0,9110387; 0,614279250; 1,2749545
2020-07-17;Cartagena;Valparaíso; 0,9347265; 0,625526606; 1,3063356
2020-07-18;Cartagena;Valparaíso; 0,8896243; 0,583584318; 1,2601237
2020-07-19;Cartagena;Valparaíso; 0,8768352; 0,572394610; 1,2511867
2020-07-20;Cartagena;Valparaíso; 0,9048200; 0,588369709; 1,2924535
2020-07-21;Cartagena;Valparaíso; 0,9644638; 0,632958400; 1,3619908
2020-07-22;Cartagena;Valparaíso; 1,0171096; 0,674116373; 1,4305187
2020-07-23;Cartagena;Valparaíso; 1,0593432; 0,713126616; 1,4802628
2020-07-24;Cartagena;Valparaíso; 1,0614343; 0,709978146; 1,4809056
2020-07-25;Cartagena;Valparaíso; 0,9799888; 0,647104966; 1,3778689
2020-07-26;Cartagena;Valparaíso; 0,8383600; 0,531689372; 1,2128273
2020-07-27;Cartagena;Valparaíso; 0,8264031; 0,516922443; 1,2126618
2020-07-28;Cartagena;Valparaíso; 0,8200681; 0,502772263; 1,2169266
2020-07-29;Cartagena;Valparaíso; 0,8565672; 0,528679974; 1,2598641
2020-07-30;Cartagena;Valparaíso; 0,9319536; 0,583202766; 1,3682963
2020-07-31;Cartagena;Valparaíso; 0,9574421; 0,596802755; 1,4039847
2020-08-01;Cartagena;Valparaíso; 1,0625212; 0,681436672; 1,5279824
2020-08-02;Cartagena;Valparaíso; 1,1953746; 0,786882696; 1,6875500
2020-08-03;Cartagena;Valparaíso; 1,2170196; 0,810494667; 1,7081039
2020-08-04;Cartagena;Valparaíso; 1,1812533; 0,783434970; 1,6618601
2020-08-05;Cartagena;Valparaíso; 1,1054282; 0,728569418; 1,5645785
2020-08-06;Cartagena;Valparaíso; 1,0852501; 0,713429677; 1,5384406
2020-08-07;Cartagena;Valparaíso; 1,0705225; 0,709070432; 1,5133938
2020-03-29;Casablanca;Valparaíso; 5,0357894; 0,127678878;18,5150679
2020-03-30;Casablanca;Valparaíso; 5,0111701; 0,126954622;18,4274765
2020-03-31;Casablanca;Valparaíso; 4,9890407; 0,126781662;18,2489792
2020-04-01;Casablanca;Valparaíso;10,0347081; 1,219110958;27,7297087
2020-04-02;Casablanca;Valparaíso; 9,7908909; 1,708020102;26,3898149
2020-04-03;Casablanca;Valparaíso; 5,4640485; 0,847525150;16,3470095
2020-04-04;Casablanca;Valparaíso; 3,4828588; 0,589295250;10,2355456
2020-04-05;Casablanca;Valparaíso; 2,5929480; 0,490503481; 6,9381344
2020-04-06;Casablanca;Valparaíso; 2,8424832; 0,726353940; 6,5903712
2020-04-07;Casablanca;Valparaíso; 2,3408641; 0,597655811; 5,4144450
2020-04-08;Casablanca;Valparaíso; 1,9811503; 0,503070636; 4,5106014
2020-04-09;Casablanca;Valparaíso; 1,7506951; 0,457897637; 3,9053665
2020-04-10;Casablanca;Valparaíso; 1,5990301; 0,425783128; 3,5603366
2020-04-11;Casablanca;Valparaíso; 1,5077372; 0,406552596; 3,3397812
2020-04-12;Casablanca;Valparaíso; 1,4289415; 0,385240371; 3,1590831
2020-04-13;Casablanca;Valparaíso; 1,7297363; 0,560270046; 3,5372643
2020-04-14;Casablanca;Valparaíso; 1,6207481; 0,519503436; 3,3333064
2020-04-15;Casablanca;Valparaíso; 1,2013487; 0,329555296; 2,6577706
2020-04-16;Casablanca;Valparaíso; 0,8862276; 0,182811858; 2,1373116
2020-04-17;Casablanca;Valparaíso; 0,9374732; 0,191797681; 2,2739966
2020-04-18;Casablanca;Valparaíso; 1,0024652; 0,204846785; 2,4458016
2020-04-19;Casablanca;Valparaíso; 1,0595882; 0,218875354; 2,5982806
2020-04-20;Casablanca;Valparaíso; 0,7396752; 0,091437723; 2,0913687
2020-04-21;Casablanca;Valparaíso; 0,8247215; 0,094205158; 2,3367171
2020-04-22;Casablanca;Valparaíso; 0,9254630; 0,111828337; 2,6399343
2020-04-23;Casablanca;Valparaíso; 1,0254395; 0,123923489; 2,9034942
2020-04-24;Casablanca;Valparaíso; 1,1230018; 0,128225664; 3,1642527
2020-04-25;Casablanca;Valparaíso; 1,2163139; 0,145386909; 3,4195436
2020-04-26;Casablanca;Valparaíso; 1,2964011; 0,159493643; 3,6094943
2020-04-27;Casablanca;Valparaíso; 0,6792201; 0,017594065; 2,4929520
2020-04-28;Casablanca;Valparaíso; 0,8150427; 0,019332336; 3,0675607
2020-04-29;Casablanca;Valparaíso; 0,9919041; 0,023141557; 3,7945462
2020-04-30;Casablanca;Valparaíso; 1,1926170; 0,029380104; 4,5764117
2020-05-01;Casablanca;Valparaíso; 1,4373874; 0,034685945; 5,4625851
2020-05-02;Casablanca;Valparaíso; 1,7200092; 0,039175284; 6,5544505
2020-05-03;Casablanca;Valparaíso; 2,0266213; 0,052592081; 7,6016444
2020-05-04;Casablanca;Valparaíso; 2,3473015; 0,055374159; 8,8938080
2020-05-05;Casablanca;Valparaíso; 2,6472797; 0,062575456; 9,8728632
2020-05-06;Casablanca;Valparaíso; 2,9692676; 0,079582262;10,9402253
2020-05-07;Casablanca;Valparaíso; 6,6132308; 0,776446420;18,6899269
2020-05-08;Casablanca;Valparaíso; 5,0099065; 0,542958326;14,8245513
2020-05-09;Casablanca;Valparaíso; 3,6926198; 0,401157115;11,0631436
2020-05-10;Casablanca;Valparaíso; 2,9765313; 0,323255866; 8,8806094
2020-05-11;Casablanca;Valparaíso; 2,5154775; 0,291409053; 7,2228331
2020-05-12;Casablanca;Valparaíso; 4,5151531; 1,213776403;10,2950327
2020-05-13;Casablanca;Valparaíso; 5,0684245; 1,627533739;11,0048173
2020-05-14;Casablanca;Valparaíso; 4,5524537; 1,553747109;10,0092264
2020-05-15;Casablanca;Valparaíso; 4,2024350; 1,639001449; 8,9763005
2020-05-16;Casablanca;Valparaíso; 2,8681300; 1,125013662; 6,0856375
2020-05-17;Casablanca;Valparaíso; 2,1320304; 0,907993596; 4,2533263
2020-05-18;Casablanca;Valparaíso; 1,7436905; 0,792962051; 3,2505945
2020-05-19;Casablanca;Valparaíso; 1,6656309; 0,825204379; 2,8638746
2020-05-20;Casablanca;Valparaíso; 1,7413451; 0,917171478; 2,8607721
2020-05-21;Casablanca;Valparaíso; 1,6725663; 0,907942309; 2,6871554
2020-05-22;Casablanca;Valparaíso; 1,7903066; 1,026471367; 2,7872398
2020-05-23;Casablanca;Valparaíso; 1,5906216; 0,905716565; 2,4966720
2020-05-24;Casablanca;Valparaíso; 1,4365972; 0,824690332; 2,2380814
2020-05-25;Casablanca;Valparaíso; 1,3330323; 0,775229272; 2,0590629
2020-05-26;Casablanca;Valparaíso; 1,1852796; 0,684240183; 1,8430174
2020-05-27;Casablanca;Valparaíso; 1,0046251; 0,561252044; 1,5913401
2020-05-28;Casablanca;Valparaíso; 0,9355287; 0,509772973; 1,4959348
2020-05-29;Casablanca;Valparaíso; 0,7472341; 0,375742295; 1,2456238
2020-05-30;Casablanca;Valparaíso; 0,8580598; 0,440894732; 1,4229142
2020-05-31;Casablanca;Valparaíso; 0,9774201; 0,515406756; 1,5894289
2020-06-01;Casablanca;Valparaíso; 1,0802399; 0,587519353; 1,7222327
2020-06-02;Casablanca;Valparaíso; 1,1563987; 0,646809798; 1,8191104
2020-06-03;Casablanca;Valparaíso; 1,1429447; 0,636513195; 1,7991273
2020-06-04;Casablanca;Valparaíso; 1,1253382; 0,632313582; 1,7589082
2020-06-05;Casablanca;Valparaíso; 1,1096909; 0,622874611; 1,7493904
2020-06-06;Casablanca;Valparaíso; 1,3189663; 0,775067030; 2,0000305
2020-06-07;Casablanca;Valparaíso; 1,4150243; 0,862014711; 2,1225842
2020-06-08;Casablanca;Valparaíso; 1,5301775; 0,962139410; 2,2401247
2020-06-09;Casablanca;Valparaíso; 1,5947396; 1,015370385; 2,3219471
2020-06-10;Casablanca;Valparaíso; 1,6217835; 1,050003755; 2,3344770
2020-06-11;Casablanca;Valparaíso; 1,6222260; 1,057970921; 2,3418631
2020-06-12;Casablanca;Valparaíso; 1,6421134; 1,095612331; 2,3314834
2020-06-13;Casablanca;Valparaíso; 1,5186160; 1,021889670; 2,1487688
2020-06-14;Casablanca;Valparaíso; 1,3790352; 0,932672905; 1,9296727
2020-06-15;Casablanca;Valparaíso; 1,3152211; 0,898388280; 1,8192361
2020-06-16;Casablanca;Valparaíso; 1,3046953; 0,916403952; 1,7754599
2020-06-17;Casablanca;Valparaíso; 1,6645329; 1,232448758; 2,1697896
2020-06-18;Casablanca;Valparaíso; 1,5436921; 1,108271355; 2,0495017
2020-06-19;Casablanca;Valparaíso; 1,4471021; 1,044303513; 1,9327330
2020-06-20;Casablanca;Valparaíso; 1,2841507; 0,930656524; 1,7124811
2020-06-21;Casablanca;Valparaíso; 1,1882375; 0,868917940; 1,5652370
2020-06-22;Casablanca;Valparaíso; 1,1200649; 0,830150162; 1,4547617
2020-06-23;Casablanca;Valparaíso; 1,0300775; 0,759958511; 1,3453799
2020-06-24;Casablanca;Valparaíso; 1,0805037; 0,808123783; 1,3932543
2020-06-25;Casablanca;Valparaíso; 1,1275661; 0,848441264; 1,4452560
